id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,remote_type,salary_range,experience_years,tech_stack,posted_date,job_description,description_length,apply_link,easy_apply_link,company_career_url,company_website,hr_email,job_id,visa_sponsorship,validation_score,validation_status,ai_summary,detail_fetched
bf50bb7f-c20a-4428-ba6d-b8ee80260ca2,17e7e247740a21d03f767a1dd1e82e6a,2026-08-25,Dice,ETL Developer,ETL Developer,Arohak Inc,"Hybrid in Lansing, Michigan • Today",Not specified,,Not specified,,"Hybrid in Lansing, Michigan • Today",,0,https://www.dice.com/job-detail/18af559d-1935-4e72-b85f-145efab79675,,,,,18af559d-1935-4e72-b85f-145efab79675,False,50,Partial,AI unavailable,False
f8970bce-c217-4f1f-89ef-0772b7d4fbdf,10bf661fc000b9cd00488e1b3e0baa62,2026-08-25,Dice,ETL Developer,ETL Developer,Genesis10,"Columbus, Ohio • Today",Not specified,,Not specified,,"Columbus, Ohio • Today",,0,https://www.dice.com/job-detail/ea1ce1d3-b217-4053-8d5b-58731747657b,,,,,ea1ce1d3-b217-4053-8d5b-58731747657b,False,50,Partial,AI unavailable,False
4d8f6e92-6052-4dfb-ad03-a1b20b2d9139,c138d0a7a31c41a177125233cfacb8ea,2026-08-25,Dice,ETL Developer,ETL Developer,Vings Technologies,"San Jose, California • 3d ago",Not specified,,Not specified,,"San Jose, California • 3d ago",,0,https://www.dice.com/job-detail/cb563f40-baa5-4dd6-8b22-35e9cd37c4e8,,,,,cb563f40-baa5-4dd6-8b22-35e9cd37c4e8,False,50,Partial,AI unavailable,False
af93d78f-2139-450e-9b65-cf43c9e135c9,e584669a8b1121c7264e7819c5a3ba9c,2026-08-25,Built In,ETL Developer,ETL Data Engineer,ETL Data Engineer,Reposted 4 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/etl-data-engineer/10077045,,,,,,False,50,Partial,AI unavailable,False
3d9db9dc-8c02-42d1-b8b1-63d03c42be6a,baff7a1786dfc0b9197bb3cc36e47d53,2026-08-25,Built In,ETL Developer,Data Engineer - ETL,Data Engineer - ETL,Reposted 5 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-etl/10541209,,,,,,False,50,Partial,AI unavailable,False
7ee44806-7903-4881-a49d-d37d552635ff,1b211c4fb63c95169c9384d66904c47c,2026-08-25,Built In,ETL Developer,ETL Developer,ETL Developer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/etl-developer/9351894,,,,,,False,50,Partial,AI unavailable,False
1e16f240-8dc3-4225-854d-f4c64d8212f0,07718d232c877c0ddbb02ee629cef7f8,2026-08-25,Built In,ETL Developer,QA & ETL Developer,QA & ETL Developer,Reposted 8 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/qa-etl-developer/10233109,,,,,,False,50,Partial,AI unavailable,False
4c1886a4-7b44-43f5-b00d-8e47d27e6a02,8bd37439beca83e182f59472b406a433,2026-08-25,Built In,ETL Developer,ETL Informatica Developer-IT,ETL Informatica Developer-IT,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/associate-consultant/10060080,,,,,,False,50,Partial,AI unavailable,False
94b9a57a-934f-43b3-95ce-b2b0e26ead2f,318405c2f7daa70b159bb6ffe1b7f804,2026-08-25,Built In,ETL Developer,Datawarehouse and ETL Developer,Datawarehouse and ETL Developer,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/datawarehouse-and-etl-developer/10823481,,,,,,False,50,Partial,AI unavailable,False
7ac680da-7030-4928-9e21-9bfed0a5b627,04b630213364cde6fb44650079ec99e5,2026-08-25,Built In,ETL Developer,DWH- ETL Developer / Sr Developer,DWH- ETL Developer / Sr Developer,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/dwh-etl-developer-sr-developer/10820304,,,,,,False,50,Partial,AI unavailable,False
c79f3690-19ad-438b-8cca-7fdf5c23a05e,4dd7d49955ee2ce2c2c075789d6b4cf7,2026-08-25,Built In,ETL Developer,OBIEE + ETL Developer,OBIEE + ETL Developer,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/obiee-etl-developer/10820106,,,,,,False,50,Partial,AI unavailable,False
9aa04227-f2bd-433e-ac00-8e1bdc50dc42,7e0f1f9f50f1a5ee1b04ce7af20caa90,2026-08-25,Built In,ETL Developer,ETL Developer,ETL Developer,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/etl-developer/10818919,,,,,,False,50,Partial,AI unavailable,False
582f7cfe-a061-462f-94cb-48f27046847b,bab4440b96cdb4b03a5ad9f385fd2af7,2026-08-25,Built In,ETL Developer,Sr. Database Engineer (ETL),Sr. Database Engineer (ETL),Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-database-engineer-etl/9352047,,,,,,False,50,Partial,AI unavailable,False
2524c641-a81c-4abe-88bf-645eecc91f5f,aa2be0670606906566ddc92c1c329a9c,2026-08-25,Built In,ETL Developer,Senior Quality Assurance Engineer - ETL,Senior Quality Assurance Engineer - ETL,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-etl-quality-assurance-engineer/9651525,,,,,,False,50,Partial,AI unavailable,False
086dd4d6-f67e-4c42-bb84-ca798c61d117,0667a46a075ed430496eb98576c7d3ca,2026-08-25,Built In,ETL Developer,ETL Developer,ETL Developer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/etl-developer/7946298,,,,,,False,50,Partial,AI unavailable,False
923eaa65-0e62-4b5c-858a-464a7d3617a6,84539faf157e0d74ad2ed4a9338d99f9,2026-08-25,Built In,ETL Developer,Python/ETL Developer,Python/ETL Developer,2 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/python-etl-developer/10815050,,,,,,False,50,Partial,AI unavailable,False
51774de7-c936-45a8-a49e-a44db4477cd5,4de936e3bef43500aef8fb1ff826dd95,2026-08-25,Built In,ETL Developer,DE&A -Data Engineer ETL Developer (Snowflake),DE&A -Data Engineer ETL Developer (Snowflake),Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/de-core-data-quality-management-data-quality-management-other/10405003,,,,,,False,50,Partial,AI unavailable,False
2d599416-1f8e-43ac-8c8d-579388152907,f5e06757f58f7a613acf6fa49f4aac82,2026-08-25,Built In,ETL Developer,ETL Developer,ETL Developer,Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/etl-developer/10390651,,,,,,False,50,Partial,AI unavailable,False
12211b46-88d1-4966-8129-820ab6797594,f224e5c55ea6aba90f6dc7ccea7a95c7,2026-08-25,Built In,ETL Developer,"Senior Engineer, ETL","Senior Engineer, ETL",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-engineer-etl/2212002,,,,,,False,50,Partial,AI unavailable,False
60d33797-62dd-4e26-8c65-a96328d28648,2f159e74ee62c19614e8d1a642d23172,2026-08-25,Built In,ETL Developer,"Senior Engineer, ETL","Senior Engineer, ETL",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-engineer-etl/2211967,,,,,,False,50,Partial,AI unavailable,False
42786f75-0ac0-486f-a08f-d2e9b41c882c,791833a14d53af2e656e1655c5a42f59,2026-08-25,Built In,ETL Developer,"Senior Engineer, ETL","Senior Engineer, ETL",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-engineer-etl/2211971,,,,,,False,50,Partial,AI unavailable,False
ad371945-521a-4557-9f8f-a7ac7de68aad,468b837a4162acf45db8f2d3dbb919c4,2026-08-25,Built In,ETL Developer,"Senior Engineer, ETL","Senior Engineer, ETL",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-engineer-etl/2211999,,,,,,False,50,Partial,AI unavailable,False
266d7fa1-6ed8-4137-ac8f-89036132dfd3,ebc695b2b1e017878ce33f66f907a052,2026-08-25,Built In,ETL Developer,"Senior Engineer, ETL","Senior Engineer, ETL",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-engineer-etl/2211972,,,,,,False,50,Partial,AI unavailable,False
f3a3d048-6923-49dd-9446-73f126f3b41c,18f75e1fe83c182e993e613972d49681,2026-08-25,Built In,ETL Developer,"Senior Engineer, ETL","Senior Engineer, ETL",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-engineer-etl/2212000,,,,,,False,50,Partial,AI unavailable,False
d61e1161-7b0e-4682-aa6a-f1ea6ba0c797,c5f7801cd810bdffd06ee05ad6d79771,2026-08-25,Built In,ETL Developer,"Senior Engineer, ETL","Senior Engineer, ETL",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-engineer-etl/2212003,,,,,,False,50,Partial,AI unavailable,False
c5e0db9f-b78e-46e4-8e9f-8231b9301001,d0b4a6466cb2454b8f9360a1d161e0db,2026-08-25,Built In,ETL Developer,"Senior Engineer, ETL","Senior Engineer, ETL",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-engineer-etl/2212001,,,,,,False,50,Partial,AI unavailable,False
83d14882-145e-4adf-b264-bb237aea30af,b66d9b7d43da3f54160feca885b68165,2026-08-25,Built In,ETL Developer,"Senior Engineer, ETL","Senior Engineer, ETL",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-engineer-etl/2211966,,,,,,False,50,Partial,AI unavailable,False
dac5a395-9230-4e62-8e5f-d74fc22c1eb5,d9d29f1bb9317e530c40270c67847f09,2026-08-25,LinkedIn,Analytics Engineer,Analytics Engineer,Purple Carrot,"Chicago, IL",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/analytics-engineer-at-purple-carrot-4457154615,,,,,,False,50,Partial,AI unavailable,False
9694c2ca-07fb-4523-a824-7fad0de6a8bf,443aaa35e2eb6e3ece2de355da0d871a,2026-08-25,LinkedIn,Analytics Engineer,Analytics Engineer,Purple Carrot,"Dedham, MA",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/analytics-engineer-at-purple-carrot-4457147695,,,,,,False,50,Partial,AI unavailable,False
8fb09b6f-0da0-413a-a28c-3eb91ccf9cbc,0b647285348daad0c291d4c20e3ee7bb,2026-08-25,LinkedIn,Analytics Engineer,"Senior Analytics Engineer, Product",Harvey,"San Francisco, CA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-analytics-engineer-product-at-harvey-4448265448,,,,,,False,50,Partial,AI unavailable,False
e03d20ea-9311-435a-aa57-21442cce2674,b7ac9f98d6db6130cb58a350f3c23606,2026-08-25,LinkedIn,Analytics Engineer,Staff Analytics Engineer,Taptap Send,"New York, NY",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/staff-analytics-engineer-at-taptap-send-4439428388,,,,,,False,50,Partial,AI unavailable,False
dee661cb-cb80-4821-ba36-6e1f2bbc4b98,1211174ca6981723b1994c03d44daa46,2026-08-25,LinkedIn,Analytics Engineer,"Business Intelligence Engineer, Amazon Prime Video Product Analytics",Prime Video & Amazon MGM Studios,"Seattle, WA",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/business-intelligence-engineer-amazon-prime-video-product-analytics-at-prime-video-amazon-mgm-studios-4458262420,,,,,,False,50,Partial,AI unavailable,False
a6ebdc4f-632b-4b97-a07a-18f26edc349c,18be8cb6e533e51476bca39192da79a4,2026-08-25,LinkedIn,Analytics Engineer,Data Modeling & Analytics,Matrix USA,"Miami, FL",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/data-modeling-analytics-at-matrix-usa-4452526312,,,,,,False,50,Partial,AI unavailable,False
11ffdbe0-c741-491d-b73d-709e9f77a75c,e8c03b8c18ef97954b944f4e8e220579,2026-08-25,LinkedIn,Analytics Engineer,Senior Analytics Engineer,Empathy Talent,San Francisco Bay Area,Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/senior-analytics-engineer-at-empathy-talent-4455897294,,,,,,False,50,Partial,AI unavailable,False
0912b704-1399-400c-9dd3-1c6d94298718,0e84252b6fb82b777b12a042901c25d2,2026-08-25,LinkedIn,Analytics Engineer,Data Engineer,Verifast,United States,Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/data-engineer-at-verifast-4457117104,,,,,,False,50,Partial,AI unavailable,False
6924dece-1bbd-4a42-a98d-c3e9096ce15c,efb0d627942348cbc8cf8b2282f8d7ee,2026-08-25,LinkedIn,Analytics Engineer,Senior Analytics Engineer at Fieldguide,Jack & Jill,"San Francisco, CA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-analytics-engineer-at-fieldguide-at-jack-jill-4457402587,,,,,,False,50,Partial,AI unavailable,False
15e15470-c399-4d4f-9254-7ef56e033fdd,bd71b2cfecd9f084c0df643feffb9d4a,2026-08-25,LinkedIn,Analytics Engineer,Business Intelligence Engineer II,Kafene,United States,Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/business-intelligence-engineer-ii-at-kafene-4456556299,,,,,,False,50,Partial,AI unavailable,False
5a5abc86-1b76-4e8f-9828-bb271b8a7b43,107383e41a4eeb60d7c37924456a7bf6,2026-08-25,LinkedIn,Analytics Engineer,Senior Data Analyst Engineer,Woodforest Acceptance Solutions,"The Woodlands, TX",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/senior-data-analyst-engineer-at-woodforest-acceptance-solutions-4457182548,,,,,,False,50,Partial,AI unavailable,False
d2c4ae0d-187b-45c3-8f87-6753f67a41cf,524806b03c2efed16292b8942ed26bcc,2026-08-25,LinkedIn,Analytics Engineer,Business Intelligence Engineer,RemoteHunter,United States,Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-remotehunter-4457484151,,,,,,False,50,Partial,AI unavailable,False
d7e5e611-2d09-45cf-819a-1c1056484e9b,773482228dd6d37e8f57a59e88dc8635,2026-08-25,LinkedIn,Analytics Engineer,Junior Data Engineer,Tata Consultancy Services,"Plano, TX",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/junior-data-engineer-at-tata-consultancy-services-4439447138,,,,,,False,50,Partial,AI unavailable,False
c9f1d3bb-7422-4749-a22b-bc4ab251716d,30c155e2658aa5bde4c7c3e0cf87ddb0,2026-08-25,LinkedIn,Analytics Engineer,Analytics Engineer,Denver Broncos Football Club,"Englewood, CO",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/analytics-engineer-at-denver-broncos-football-club-4456503660,,,,,,False,50,Partial,AI unavailable,False
b6c772b5-dd61-4de9-8bdf-b40f3a250f7f,ad015efbd2e3c6ed7dc943b2cfdb2fd4,2026-08-25,LinkedIn,Analytics Engineer,Platform Analytics Engineer,Everpure,"Santa Clara, CA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/platform-analytics-engineer-at-everpure-4448258672,,,,,,False,50,Partial,AI unavailable,False
9960dd94-8021-4631-9308-adde79dddf2f,2cb3b0e08095cb085d8637d838df63fb,2026-08-25,LinkedIn,Analytics Engineer,Senior Analytics Engineer,Harnham,"Costa Mesa, CA",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/senior-analytics-engineer-at-harnham-4458257658,,,,,,False,50,Partial,AI unavailable,False
8cb285b0-0bb5-479b-8904-4820fd60ed79,461a44bd5c3ef689658f4292bbe41c00,2026-08-25,LinkedIn,Analytics Engineer,Data Analytics Engineer,U.S. Green Building Council,"Washington, DC",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/data-analytics-engineer-at-u-s-green-building-council-4448241740,,,,,,False,50,Partial,AI unavailable,False
50ee2111-6962-45dd-a7ae-b7f88ae85ff4,bbebdd4ff7e57c35d33745da3b1b81a8,2026-08-25,LinkedIn,Analytics Engineer,Data Engineer,Anthropic,"New York, NY",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/data-engineer-at-anthropic-4411764144,,,,,,False,50,Partial,AI unavailable,False
692eaa0f-2f19-4a62-946f-584cd03cdf5a,e998adb5634e3ec43990c9ad97489d8b,2026-08-25,LinkedIn,Analytics Engineer,"Data and Analytics Engineering Lead, Reinsurance",Marsh,"Norwalk, CT",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/data-and-analytics-engineering-lead-reinsurance-at-marsh-4458235880,,,,,,False,50,Partial,AI unavailable,False
74e13dc5-9d0c-45e7-b20f-1b80bf03ec34,e0b6c62b320aef8b4cf2180786eaa12f,2026-08-25,LinkedIn,Analytics Engineer,"Data and Analytics Engineering Lead, Reinsurance",Marsh,"New York, NY",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/data-and-analytics-engineering-lead-reinsurance-at-marsh-4458239842,,,,,,False,50,Partial,AI unavailable,False
f6235332-3ae4-4289-974c-b7c832e8d153,d8ed0ad4ecdf92f2b11c548a8d83d0b5,2026-08-25,LinkedIn,Analytics Engineer,"Business Intelligence Engineer, AWS Compliance & Security Assurance",Amazon Web Services (AWS),"Seattle, WA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/business-intelligence-engineer-aws-compliance-security-assurance-at-amazon-web-services-aws-4458541377,,,,,,False,50,Partial,AI unavailable,False
390c54e4-8906-4f43-97b3-84a32d49fcbd,8460cf62a6d925ca0b1bf95a10104e2a,2026-08-25,LinkedIn,Analytics Engineer,Data Applications Engineer,Blue Origin,"Merritt Island, FL",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/data-applications-engineer-at-blue-origin-4446278077,,,,,,False,50,Partial,AI unavailable,False
123c0f6f-fcf9-41de-9899-ab6e7ce873ce,869eb2662cbf2a2e90e431a0beace739,2026-08-25,LinkedIn,Analytics Engineer,Analytics Engineer,Baker Botts,"Mesquite, TX",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/analytics-engineer-at-baker-botts-4456926121,,,,,,False,50,Partial,AI unavailable,False
202d1e27-da70-4f0c-9c43-00f76eadaf6f,5cad3340a3e2fffa91fa9805323d90ed,2026-08-25,LinkedIn,Analytics Engineer,Principal Analytics Engineer,Protolabs,"Maple Plain, MN",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/principal-analytics-engineer-at-protolabs-4448199419,,,,,,False,50,Partial,AI unavailable,False
28852a6d-7db7-4545-8057-0324e1d8e4f5,c48a204ab261a0cbd382fe4952489acc,2026-08-25,LinkedIn,Analytics Engineer,Principal Supply Chain Data Engineer & Analytics Lead,Bausch + Lomb,United States,Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/principal-supply-chain-data-engineer-analytics-lead-at-bausch-%2B-lomb-4454324894,,,,,,False,50,Partial,AI unavailable,False
b28d8a63-a1bd-47f2-b99f-f6e836f6f900,33cfad26722ed44c7d677664398e0878,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,"AIT Global, Inc.",Remote • Today,Remote,,Not specified,,Remote • Today,,0,https://www.dice.com/job-detail/7fea377f-3ce6-4c4d-9210-ddfca1eef346,,,,,7fea377f-3ce6-4c4d-9210-ddfca1eef346,False,50,Partial,AI unavailable,False
77a57bdd-06d5-4fdf-9838-1743894aef63,3114a7fe1d9192fcfb8ec1a9e086c993,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Tekfortune Inc.,"Pittsburgh, Pennsylvania • Yesterday",Not specified,,Not specified,,"Pittsburgh, Pennsylvania • Yesterday",,0,https://www.dice.com/job-detail/a15e9750-b629-48b4-a9a4-279838a49e9e,,,,,a15e9750-b629-48b4-a9a4-279838a49e9e,False,50,Partial,AI unavailable,False
d16812b5-ac0f-4d16-9a46-9700b0c482c7,54501c6ce07884ee9a8ef2d73850c2d1,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Analytics Engineer,FanDuel,Not specified,,Not specified,,"Jersey City, New Jersey • Today",,0,https://www.dice.com/job-detail/4ba0b310-5cdc-4103-8ea4-32676683c54c,,,,,4ba0b310-5cdc-4103-8ea4-32676683c54c,False,50,Partial,AI unavailable,False
28668bf9-cb87-43eb-8dac-cc22588c3dc3,c456c4fba399eea0b09e0a9482a84a99,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Apex Systems,"Spring, Texas • Today",Not specified,,Not specified,,"Spring, Texas • Today",,0,https://www.dice.com/job-detail/75c9b715-26da-41e0-9c0d-537261681a36,,,,,75c9b715-26da-41e0-9c0d-537261681a36,False,50,Partial,AI unavailable,False
56018dd5-57c2-44f6-bb0e-16bf701e1630,9455c7602443c525cffdae8885e5a8a6,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Apex Systems,"Southlake, Texas • Today",Not specified,,Not specified,,"Southlake, Texas • Today",,0,https://www.dice.com/job-detail/75148b98-2ea0-4d29-b50e-521a9cf95ed6,,,,,75148b98-2ea0-4d29-b50e-521a9cf95ed6,False,50,Partial,AI unavailable,False
0aa16e3c-b69f-4fe2-bacc-871174a3cd87,0a8378193f5f23d47d8798ddad149221,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Brooksource,"New York, New York • Today",Not specified,,Not specified,,"New York, New York • Today",,0,https://www.dice.com/job-detail/907da127-bc61-4194-b9b9-1c302aeebfa3,,,,,907da127-bc61-4194-b9b9-1c302aeebfa3,False,50,Partial,AI unavailable,False
70ebacc0-dfe4-4f09-914a-946a93cc3969,a2104062b714a3b37bad0592128ed25f,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,"Motion Recruitment Partners, LLC","Somerville, Massachusetts • Today",Not specified,,Not specified,,"Somerville, Massachusetts • Today",,0,https://www.dice.com/job-detail/fecb434c-05e8-461a-8c55-26c747459711,,,,,fecb434c-05e8-461a-8c55-26c747459711,False,50,Partial,AI unavailable,False
c4705566-357e-4049-ae0c-3996b04d4439,65f6adfef7b37c733e9cc6ab098dc1ca,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Data and Analytics Engineer,State of Kansas,Not specified,,Not specified,,No location provided • 5d ago,,0,https://www.dice.com/job-detail/b15596fb-eff4-4903-81f4-c47b264b38e9,,,,,b15596fb-eff4-4903-81f4-c47b264b38e9,False,50,Partial,AI unavailable,False
c038be6d-2443-4b38-8548-f78c1f91e1d1,29cfd6d38cd88e94e1e94cb7b38b5863,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Apex Systems,"Charlotte, North Carolina • Today",Not specified,,Not specified,,"Charlotte, North Carolina • Today",,0,https://www.dice.com/job-detail/978876d2-4565-4437-8211-d5674219fb18,,,,,978876d2-4565-4437-8211-d5674219fb18,False,50,Partial,AI unavailable,False
9d532ecf-c693-45b2-87c8-5847eb65c1a0,5a808d96ec11facb5ff994981db04017,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,"Sunrise Systems, Inc.","Milwaukee, Wisconsin • Today",Not specified,,Not specified,,"Milwaukee, Wisconsin • Today",,0,https://www.dice.com/job-detail/a94fe113-a5d2-4d95-91aa-57af5224f72e,,,,,a94fe113-a5d2-4d95-91aa-57af5224f72e,False,50,Partial,AI unavailable,False
389493e6-4454-4142-9b3f-84b26c965f15,2c14a2539fcaf48cf3aebc4315f30a40,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Dexter Technologies,"Hybrid in Houston, Texas • 4d ago",Not specified,,Not specified,,"Hybrid in Houston, Texas • 4d ago",,0,https://www.dice.com/job-detail/10ccfae8-1a5d-4c87-ad63-885c275839d4,,,,,10ccfae8-1a5d-4c87-ad63-885c275839d4,False,50,Partial,AI unavailable,False
e2f14862-182c-4309-b97a-56c55b91dd16,a3e1a4c367ed24c7efdb1cbc9788e97a,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Dexter Technologies,"Hybrid in Houston, Texas • 4d ago",Not specified,,Not specified,,"Hybrid in Houston, Texas • 4d ago",,0,https://www.dice.com/job-detail/32c2f000-e3b7-4708-a9ed-e95ac86fcb93,,,,,32c2f000-e3b7-4708-a9ed-e95ac86fcb93,False,50,Partial,AI unavailable,False
b2091848-2255-46ec-a910-797499d791a6,529a7107ebd76524e669cb74528f580a,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,INFT Solutions inc,No location provided • Today,Not specified,,Not specified,,No location provided • Today,,0,https://www.dice.com/job-detail/71b8174e-1f6d-433e-9eed-5f64b05704a0,,,,,71b8174e-1f6d-433e-9eed-5f64b05704a0,False,50,Partial,AI unavailable,False
5ecd4ef0-c296-4d43-8a86-e642601ddf24,9f624c94f6d96232b258bdb06b635b7a,2026-08-25,Built In,Analytics Engineer,"Quantitative Analytics Engineer, Vice President","Quantitative Analytics Engineer, Vice President",Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/quantitative-analytics-engineer-vice-president/10432732,,,,,,False,50,Partial,AI unavailable,False
a10a4028-2252-4688-8177-9a87eb3cd4c1,390c365094b3d67fc63b1c4c90265c1c,2026-08-25,Built In,Analytics Engineer,CIB Business Support Management - Analytics Solutions Developer,CIB Business Support Management - Analytics Soluti,13 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/cib-business-support-management-analytics-solutions-developer/10828613,,,,,,False,50,Partial,AI unavailable,False
d3073f60-229a-4fd9-bad0-c72acf04e837,63b2518b4822952fafbd183015bc6c42,2026-08-25,Built In,Analytics Engineer,"Staff Engineer, Workload Analytics","Staff Engineer, Workload Analytics",Reposted 15 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/staff-engineer-workload-analytics/10459661,,,,,,False,50,Partial,AI unavailable,False
284baefd-bd44-4d89-b6c8-1c00d5a1bae4,2de6545eb99f9915703132cf4e04452e,2026-08-25,Built In,Analytics Engineer,Senior Software Engineer / Workday Integration and Prism Analytics,Senior Software Engineer / Workday Integration and,Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-software-engineer-workday-integration-and-prism-analytics/10196434,,,,,,False,50,Partial,AI unavailable,False
0aab8e37-df81-4362-af4c-75f651ecfa2a,fd8e62263af4091daf94d047ddb56b11,2026-08-25,Built In,Analytics Engineer,Analytics Engineer,Analytics Engineer,Reposted 4 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/analytics-engineer/10498528,,,,,,False,50,Partial,AI unavailable,False
68d5da41-df6e-4900-a2a6-2f148c1e2c80,7c7d49f8895420bdf3254146b9984537,2026-08-25,Built In,Analytics Engineer,Systems Engineer (Data Intelligence & Analytics Team),Systems Engineer (Data Intelligence & Analytics Te,Reposted 5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/systems-engineer-data-intelligence-analytics-team/10090443,,,,,,False,50,Partial,AI unavailable,False
7ca712c4-eb31-4aa6-9213-61fdc838974b,573dc1f5b6a0dd07f9c28acb531b87a8,2026-08-25,Built In,Analytics Engineer,Binance Accelerator Program - Analytics Engineer,Binance Accelerator Program - Analytics Engineer,Reposted 14 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/binance-accelerator-program-analytics-engineer/9983294,,,,,,False,50,Partial,AI unavailable,False
0d810683-ec91-4792-b353-c9fafcc207d7,ccf35bae3f781eca89ad794d3d524e84,2026-08-25,Built In,Analytics Engineer,Analytics Engineer - Analyst,Analytics Engineer - Analyst,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/analytics-engineer-analyst/10827736,,,,,,False,50,Partial,AI unavailable,False
